airline,date,sentiment,pk
other,2017-11-15,positive,3368
other,2017-12-04,positive,3369
iberia,2017-12-04,positive,3370
other,2017-12-04,positive,3371
other,2017-12-04,positive,3372
other,2017-12-04,positive,3373
other,2017-12-04,positive,3374
other,2017-12-04,positive,3375
other,2017-12-04,positive,3376
other,2017-11-14,neutral,3377
other,2017-10-25,neutral,3378
iberia,2017-10-30,positive,3379
iberia,2017-11-24,neutral,3380
other,2017-11-13,negative,3381
other,2017-11-13,negative,3382
vueling,2017-11-13,negative,3383
iberia,2017-11-28,neutral,3384
other,2017-11-30,negative,3385
iberia,2017-11-30,negative,3386
ryanair,2018-01-03,positive,3387
other,2017-11-26,neutral,3388
other,2017-11-26,neutral,3389
other,2017-11-26,neutral,3390
vueling,2017-11-26,neutral,3391
other,2017-11-21,positive,3392
iberia,2017-11-16,negative,3393
other,2017-11-17,positive,3394
other,2017-11-17,positive,3395
other,2017-11-17,positive,3396
other,2017-11-17,positive,3397
other,2017-11-17,positive,3398
other,2017-11-17,positive,3399
other,2017-11-17,positive,3400
iberia,2017-11-17,positive,3401
other,2017-11-17,positive,3402
iberia,2017-12-25,negative,3403
other,2017-12-16,positive,3404
other,2017-12-12,negative,3405
iberia,2017-12-12,negative,3406
iberia,2017-12-12,negative,3407
other,2017-12-14,neutral,3408
iberia,2017-12-14,neutral,3409
other,2017-11-06,negative,3410
iberia,2017-11-06,negative,3411
other,2017-11-06,negative,3412
iberia,2017-12-04,negative,3413
other,2017-12-27,positive,3414
other,2017-12-27,positive,3415
other,2017-12-27,positive,3416
other,2017-11-16,negative,3417
iberia,2017-11-23,negative,3418
iberia,2017-12-05,neutral,3419
other,2017-12-06,negative,3420
ryanair,2017-12-06,negative,3421
ryanair,2017-12-06,negative,3422
iberia,2017-11-21,positive,3423
iberia,2017-12-28,negative,3424
iberia,2017-11-30,neutral,3425
iberia,2017-11-30,neutral,3426
iberia,2017-11-30,neutral,3427
iberia,2017-12-04,neutral,3428
vueling,2017-11-29,negative,3429
other,2017-11-06,neutral,3430
ryanair,2017-11-06,neutral,3431
ryanair,2017-11-06,neutral,3432
iberia,2017-12-14,positive,3433
iberia,2017-12-12,positive,3434
other,2017-12-31,neutral,3435
other,2017-12-31,neutral,3436
other,2017-11-26,negative,3437
other,2017-11-26,negative,3438
iberia,2017-11-26,negative,3439
other,2017-11-26,negative,3440
other,2017-11-26,negative,3441
iberia,2017-11-26,negative,3442
other,2018-01-03,negative,3443
iberia,2017-11-06,positive,3444
iberia,2017-11-28,negative,3445
iberia,2017-11-22,neutral,3446
ryanair,2017-12-27,negative,3447
other,2017-11-30,neutral,3448
iberia,2017-10-30,negative,3449
other,2017-11-30,negative,3450
iberia,2017-11-30,negative,3451
iberia,2017-11-30,negative,3452
iberia,2017-12-02,positive,3453
iberia,2017-11-26,negative,3454
other,2017-11-25,negative,3455
ryanair,2017-11-25,negative,3456
ryanair,2017-11-25,negative,3457
other,2017-11-25,negative,3458
iberia,2017-12-28,positive,3459
iberia,2017-12-01,negative,3460
iberia,2017-12-01,negative,3461
iberia,2017-11-26,positive,3462
iberia,2017-11-27,neutral,3463
other,2018-01-03,negative,3464
iberia,2018-01-03,negative,3465
ryanair,2017-12-23,positive,3466
iberia,2017-11-28,neutral,3467
other,2017-12-03,negative,3468
other,2017-12-03,negative,3469
other,2017-12-05,positive,3470
iberia,2017-12-05,positive,3471
other,2017-10-25,neutral,3472
iberia,2017-10-25,neutral,3473
iberia,2017-12-15,negative,3474
other,2017-11-13,negative,3475
iberia,2017-12-12,positive,3476
iberia,2017-11-28,neutral,3477
other,2017-11-23,positive,3478
iberia,2017-11-23,positive,3479
other,2017-12-26,negative,3480
iberia,2017-12-26,negative,3481
other,2017-12-26,negative,3482
other,2017-10-25,neutral,3483
iberia,2017-10-25,neutral,3484
iberia,2017-11-09,negative,3485
other,2017-11-30,positive,3486
other,2017-12-14,positive,3487
other,2017-12-17,neutral,3488
iberia,2017-10-25,neutral,3489
iberia,2017-12-03,neutral,3490
iberia,2017-12-03,neutral,3491
iberia,2017-11-07,positive,3492
ryanair,2017-12-13,negative,3493
other,2017-10-25,negative,3494
iberia,2017-10-25,negative,3495
other,2017-12-21,positive,3496
iberia,2017-12-21,positive,3497
other,2017-10-26,negative,3498
iberia,2017-10-26,negative,3499
other,2018-01-03,negative,3500
other,2018-01-03,negative,3501
other,2018-01-03,negative,3502
iberia,2017-10-30,negative,3503
iberia,2017-12-27,positive,3504
ryanair,2017-11-22,negative,3505
other,2017-11-22,negative,3506
iberia,2017-12-12,negative,3507
other,2017-12-19,negative,3508
ryanair,2017-12-19,negative,3509
ryanair,2017-12-19,negative,3510
other,2017-12-19,negative,3511
other,2017-11-04,negative,3512
other,2017-11-04,negative,3513
iberia,2017-11-04,negative,3514
iberia,2017-11-21,positive,3515
iberia,2017-12-12,negative,3516
iberia,2017-11-28,negative,3517
other,2017-11-29,neutral,3518
other,2017-11-29,neutral,3519
iberia,2017-12-25,negative,3520
other,2018-01-04,neutral,3521
iberia,2017-11-23,neutral,3522
aena,2017-12-18,negative,3523
iberia,2017-12-18,negative,3524
iberia,2017-12-28,neutral,3525
iberia,2017-12-27,negative,3526
iberia,2017-12-04,negative,3527
avianca,2017-12-04,negative,3528
iberia,2017-12-04,negative,3529
iberia,2017-12-19,negative,3530
other,2017-12-14,neutral,3531
iberia,2018-01-04,negative,3532
iberia,2017-12-15,negative,3533
ryanair,2017-12-15,neutral,3534
ryanair,2017-12-15,neutral,3535
other,2017-11-14,neutral,3536
other,2017-11-14,neutral,3537
other,2017-11-14,neutral,3538
other,2017-11-14,neutral,3539
other,2017-11-14,neutral,3540
other,2017-11-14,neutral,3541
other,2017-11-14,neutral,3542
iberia,2017-11-24,positive,3543
other,2017-12-25,positive,3544
other,2017-11-28,negative,3545
lufthansa,2017-11-28,negative,3546
iberia,2017-11-28,negative,3547
klm,2017-11-28,negative,3548
other,2017-11-27,negative,3549
other,2017-11-22,negative,3550
iberia,2017-12-01,negative,3551
iberia,2017-12-14,positive,3552
iberia,2017-12-19,negative,3553
iberia,2017-10-30,negative,3554
other,2017-10-30,negative,3555
other,2017-11-13,neutral,3556
other,2017-11-13,neutral,3557
other,2017-12-03,positive,3558
avianca,2017-12-03,positive,3559
other,2017-12-03,positive,3560
other,2017-11-15,negative,3561
other,2017-11-15,negative,3562
iberia,2017-11-28,positive,3563
iberia,2017-11-28,negative,3564
other,2017-10-30,positive,3565
iberia,2017-10-30,positive,3566
other,2018-01-08,positive,3567
other,2017-11-27,neutral,3568
vueling,2018-01-08,negative,3569
iberia,2017-12-22,positive,3570
other,2017-11-28,positive,3571
iberia,2017-12-26,negative,3572
iberia,2017-11-29,neutral,3573
iberia,2017-11-25,negative,3574
other,2017-12-19,neutral,3575
iberia,2017-12-19,neutral,3576
other,2017-12-19,neutral,3577
other,2017-12-19,neutral,3578
other,2017-12-19,neutral,3579
other,2017-12-19,neutral,3580
other,2017-12-19,neutral,3581
other,2017-12-19,neutral,3582
other,2017-11-27,neutral,3583
ryanair,2017-11-20,neutral,3584
iberia,2017-12-03,neutral,3585
other,2017-12-19,negative,3586
other,2017-12-19,negative,3587
other,2017-12-19,negative,3588
other,2017-12-19,negative,3589
other,2017-12-19,negative,3590
ryanair,2017-12-19,negative,3591
other,2017-12-19,negative,3592
other,2017-12-19,negative,3593
other,2017-10-31,negative,3594
iberia,2017-10-31,negative,3595
other,2017-11-26,neutral,3596
other,2017-11-26,neutral,3597
other,2017-11-26,neutral,3598
ryanair,2017-11-26,neutral,3599
wizzair,2017-11-26,neutral,3600
other,2017-11-30,negative,3601
iberia,2017-11-30,negative,3602
other,2017-10-26,positive,3603
iberia,2017-10-26,positive,3604
iberia,2017-12-18,negative,3605
other,2017-12-04,negative,3606
iberia,2017-12-04,negative,3607
other,2017-12-18,neutral,3608
iberia,2017-11-22,negative,3609
iberia,2017-11-23,negative,3610
other,2017-12-14,positive,3611
iberia,2017-12-14,positive,3612
iberia,2018-01-04,positive,3613
other,2017-12-17,neutral,3614
other,2017-12-17,neutral,3615
iberia,2017-12-17,neutral,3616
iberia,2017-12-24,negative,3617
iberia,2017-12-24,negative,3618
iberia,2017-11-29,negative,3619
iberia,2017-12-22,negative,3620
iberia,2017-12-25,negative,3621
other,2017-11-15,neutral,3622
iberia,2017-11-15,neutral,3623
other,2017-11-15,neutral,3624
other,2017-11-15,neutral,3625
other,2017-11-15,neutral,3626
other,2017-11-15,neutral,3627
other,2017-11-15,neutral,3628
other,2017-11-15,neutral,3629
iberia,2017-12-27,positive,3630
other,2017-10-25,negative,3631
iberia,2017-11-17,negative,3632
iberia,2017-11-17,negative,3633
iberia,2017-10-28,negative,3634
other,2017-10-28,negative,3635
iberia,2017-11-06,neutral,3636
iberia,2017-12-25,negative,3637
iberia,2017-12-25,negative,3638
iberia,2017-12-12,negative,3639
iberia,2017-12-18,negative,3640
other,2017-11-29,negative,3641
iberia,2017-11-29,negative,3642
iberia,2017-11-30,negative,3643
iberia,2017-11-16,neutral,3644
iberia,2018-01-04,negative,3645
other,2017-10-31,neutral,3646
ryanair,2017-11-30,neutral,3647
other,2017-12-28,negative,3648
iberia,2017-12-28,negative,3649
other,2017-12-26,negative,3650
iberia,2017-12-13,negative,3651
other,2017-12-13,negative,3652
iberia,2018-01-04,neutral,3653
ryanair,2017-11-15,neutral,3654
other,2017-12-13,negative,3655
ryanair,2017-11-30,positive,3656
iberia,2017-11-13,negative,3657
ryanair,2017-10-25,negative,3658
other,2017-11-22,neutral,3659
iberia,2017-11-27,negative,3660
ryanair,2017-12-19,positive,3661
ryanair,2017-12-19,positive,3662
iberia,2017-12-13,negative,3663
other,2017-12-13,negative,3664
iberia,2017-12-14,neutral,3665
ryanair,2018-01-03,positive,3666
other,2017-12-19,negative,3667
iberia,2018-01-04,neutral,3668
iberia,2017-12-13,negative,3669
iberia,2017-11-23,negative,3670
iberia,2017-11-03,positive,3671
ryanair,2018-01-03,positive,3672
other,2017-11-14,negative,3673
easyjet,2017-11-14,negative,3674
ryanair,2017-11-14,negative,3675
other,2017-11-03,negative,3676
other,2017-11-03,negative,3677
iberia,2017-11-03,negative,3678
other,2017-11-03,negative,3679
iberia,2017-11-03,negative,3680
other,2017-11-03,negative,3681
iberia,2017-11-29,negative,3682
other,2017-12-14,positive,3683
iberia,2017-12-14,positive,3684
other,2017-12-14,negative,3685
iberia,2017-11-15,neutral,3686
other,2017-12-01,neutral,3687
other,2017-12-01,neutral,3688
iberia,2017-12-01,neutral,3689
iberia,2017-12-01,neutral,3690
iberia,2017-12-22,negative,3691
iberia,2017-11-23,negative,3692
other,2017-11-23,positive,3693
other,2017-11-23,positive,3694
iberia,2017-11-21,positive,3695
iberia,2017-12-01,positive,3696
other,2017-12-14,neutral,3697
iberia,2017-12-14,neutral,3698
other,2017-12-14,neutral,3699
iberia,2017-12-23,negative,3700
other,2018-01-02,neutral,3701
other,2018-01-02,neutral,3702
other,2018-01-02,neutral,3703
other,2018-01-02,neutral,3704
other,2018-01-02,neutral,3705
other,2018-01-02,neutral,3706
other,2018-01-02,neutral,3707
iberia,2017-11-26,neutral,3708
iberia,2017-11-02,neutral,3709
ryanair,2018-01-08,negative,3710
iberia,2018-01-08,negative,3711
other,2017-12-26,negative,3712
iberia,2017-12-26,negative,3713
iberia,2017-12-26,negative,3714
iberia,2017-12-26,negative,3715
other,2018-01-03,neutral,3716
iberia,2017-12-27,neutral,3717
iberia,2017-12-01,negative,3718
iberia,2017-12-15,negative,3719
other,2018-01-04,negative,3720
iberia,2017-12-24,negative,3721
iberia,2017-12-13,negative,3722
other,2017-12-13,negative,3723
iberia,2017-12-15,negative,3724
iberia,2017-11-28,neutral,3725
other,2017-12-30,negative,3726
iberia,2017-12-30,negative,3727
other,2017-12-30,negative,3728
other,2017-12-30,negative,3729
other,2017-12-30,negative,3730
other,2018-01-03,neutral,3731
other,2018-01-03,neutral,3732
other,2018-01-03,neutral,3733
other,2018-01-03,neutral,3734
other,2018-01-03,neutral,3735
other,2017-12-14,neutral,3736
iberia,2017-12-14,neutral,3737
iberia,2017-11-30,neutral,3738
iberia,2017-12-27,negative,3739
aena,2018-01-04,negative,3740
other,2018-01-04,negative,3741
iberia,2018-01-03,neutral,3742
other,2018-01-03,neutral,3743
iberia,2017-12-28,negative,3744
iberia,2017-12-22,negative,3745
iberia,2017-12-01,negative,3746
iberia,2017-11-16,positive,3747
other,2017-11-29,neutral,3748
iberia,2017-11-29,neutral,3749
other,2017-12-15,neutral,3750
other,2017-12-15,neutral,3751
iberia,2017-11-07,neutral,3752
other,2017-11-16,negative,3753
other,2017-11-16,negative,3754
iberia,2017-12-30,negative,3755
other,2017-10-27,negative,3756
iberia,2017-10-27,negative,3757
iberia,2017-10-31,positive,3758
iberia,2017-12-02,positive,3759
iberia,2017-12-01,positive,3760
iberia,2017-11-13,negative,3761
iberia,2017-10-27,negative,3762
iberia,2017-12-14,negative,3763
iberia,2017-10-26,neutral,3764
other,2017-10-26,neutral,3765
ryanair,2017-12-05,neutral,3766
other,2017-11-26,neutral,3767
other,2017-11-26,neutral,3768
other,2017-11-27,positive,3769
other,2017-11-27,positive,3770
other,2017-11-27,positive,3771
other,2017-11-27,positive,3772
other,2017-11-27,positive,3773
other,2017-11-27,positive,3774
other,2017-12-05,negative,3775
iberia,2017-12-05,negative,3776
iberia,2017-11-13,negative,3777
iberia,2017-12-18,negative,3778
iberia,2017-12-18,negative,3779
iberia,2017-11-14,negative,3780
other,2017-11-06,negative,3781
iberia,2017-11-06,negative,3782
other,2017-11-06,negative,3783
other,2017-11-06,negative,3784
other,2017-11-06,negative,3785
other,2017-11-06,negative,3786
iberia,2017-12-18,negative,3787
iberia,2017-12-21,neutral,3788
iberia,2017-12-14,neutral,3789
iberia,2017-12-14,neutral,3790
other,2017-11-30,negative,3791
iberia,2017-11-30,negative,3792
iberia,2017-11-30,negative,3793
iberia,2017-11-15,negative,3794
iberia,2017-11-27,negative,3795
ryanair,2017-12-04,negative,3796
iberia,2017-11-27,negative,3797
iberia,2017-11-17,negative,3798
iberia,2017-12-14,negative,3799
iberia,2017-12-01,positive,3800
other,2017-12-16,neutral,3801
other,2017-12-16,neutral,3802
iberia,2017-12-30,negative,3803
other,2017-11-15,neutral,3804
other,2017-11-26,positive,3805
iberia,2017-12-14,negative,3806
other,2017-12-30,neutral,3807
iberia,2017-12-19,negative,3808
other,2017-11-03,positive,3809
ryanair,2017-11-03,positive,3810
iberia,2017-12-29,negative,3811
iberia,2017-12-15,positive,3812
iberia,2017-12-15,positive,3813
iberia,2018-01-04,negative,3814
iberia,2018-01-04,negative,3815
other,2017-11-14,neutral,3816
other,2017-11-14,neutral,3817
iberia,2017-11-14,neutral,3818
other,2017-11-14,neutral,3819
iberia,2017-12-18,positive,3820
iberia,2017-11-23,negative,3821
iberia,2017-12-25,negative,3822
aena,2017-12-25,negative,3823
other,2017-11-30,positive,3824
iberia,2017-12-21,neutral,3825
iberia,2017-12-23,neutral,3826
iberia,2017-12-06,negative,3827
iberia,2017-11-20,positive,3828
iberia,2017-12-25,neutral,3829
other,2017-11-29,negative,3830
iberia,2017-11-25,negative,3831
iberia,2017-12-26,negative,3832
iberia,2017-12-27,negative,3833
other,2017-10-30,neutral,3834
ryanair,2017-10-30,neutral,3835
other,2017-10-30,neutral,3836
iberia,2017-11-24,positive,3837
iberia,2017-12-28,negative,3838
ryanair,2017-12-21,negative,3839
ryanair,2017-12-21,negative,3840
iberia,2017-10-26,neutral,3841
iberia,2017-11-28,neutral,3842
iberia,2018-01-08,positive,3843
other,2018-01-08,positive,3844
ryanair,2017-12-29,negative,3845
iberia,2017-11-23,neutral,3846
iberia,2017-11-05,negative,3847
iberia,2017-11-16,neutral,3848
other,2017-11-03,positive,3849
other,2017-12-03,neutral,3850
other,2017-12-31,positive,3851
other,2017-12-31,positive,3852
other,2017-12-31,positive,3853
other,2017-12-31,positive,3854
iberia,2017-12-31,positive,3855
vueling,2017-12-31,positive,3856
other,2017-12-31,positive,3857
other,2017-12-31,positive,3858
other,2017-12-31,positive,3859
other,2017-12-31,positive,3860
other,2017-12-21,neutral,3861
other,2017-11-28,negative,3862
iberia,2017-11-28,negative,3863
iberia,2017-11-28,negative,3864
iberia,2017-12-12,negative,3865
iberia,2017-11-24,positive,3866
other,2017-11-14,negative,3867
other,2017-11-14,negative,3868
other,2017-11-14,negative,3869
iberia,2018-01-03,negative,3870
iberia,2017-10-30,negative,3871
ryanair,2017-11-14,neutral,3872
other,2017-10-30,neutral,3873
iberia,2017-12-24,negative,3874
iberia,2017-12-15,negative,3875
ryanair,2017-11-17,negative,3876
vueling,2017-12-06,negative,3877
ryanair,2017-12-06,negative,3878
ryanair,2017-12-06,negative,3879
iberia,2017-12-15,negative,3880
iberia,2017-11-04,positive,3881
other,2017-11-02,positive,3882
other,2017-12-29,neutral,3883
other,2017-12-29,neutral,3884
other,2017-12-29,neutral,3885
other,2017-12-29,neutral,3886
other,2017-12-29,neutral,3887
other,2017-12-22,positive,3888
iberia,2017-12-22,positive,3889
other,2017-12-22,positive,3890
other,2017-12-22,positive,3891
other,2017-12-22,positive,3892
other,2017-12-22,positive,3893
other,2017-12-22,positive,3894
other,2017-12-22,positive,3895
iberia,2017-12-13,negative,3896
other,2017-11-05,neutral,3897
other,2017-11-05,neutral,3898
iberia,2017-11-05,neutral,3899
other,2017-11-22,negative,3900
other,2017-12-12,neutral,3901
iberia,2017-11-28,negative,3902
other,2017-12-22,negative,3903
iberia,2017-12-22,negative,3904
other,2017-12-22,negative,3905
iberia,2017-12-22,negative,3906
other,2018-01-02,neutral,3907
other,2018-01-02,neutral,3908
other,2018-01-02,neutral,3909
other,2018-01-02,neutral,3910
other,2018-01-02,neutral,3911
iberia,2018-01-02,neutral,3912
other,2018-01-02,neutral,3913
other,2017-12-26,positive,3914
iberia,2017-11-14,neutral,3915
other,2017-11-14,neutral,3916
iberia,2017-12-27,negative,3917
airnostrum,2017-12-27,negative,3918
other,2017-11-29,neutral,3919
other,2017-11-29,neutral,3920
other,2017-11-29,neutral,3921
iberia,2017-11-29,neutral,3922
other,2017-11-29,neutral,3923
other,2017-11-29,neutral,3924
other,2017-11-29,neutral,3925
other,2017-11-29,neutral,3926
iberia,2017-12-15,negative,3927
other,2018-01-04,neutral,3928
aeromexico,2018-01-04,neutral,3929
iberia,2018-01-04,neutral,3930
other,2018-01-04,neutral,3931
iberia,2017-11-04,neutral,3932
other,2017-12-04,negative,3933
other,2018-01-04,positive,3934
other,2018-01-04,positive,3935
other,2018-01-04,positive,3936
iberia,2018-01-04,positive,3937
other,2018-01-04,positive,3938
other,2017-12-12,negative,3939
iberia,2017-12-12,negative,3940
iberia,2017-12-12,negative,3941
other,2017-12-12,negative,3942
iberia,2017-11-29,negative,3943
other,2017-11-29,negative,3944
other,2017-12-25,neutral,3945
iberia,2017-11-28,positive,3946
iberia,2017-11-03,negative,3947
iberia,2017-10-27,positive,3948
other,2017-10-27,positive,3949
other,2017-12-02,negative,3950
iberia,2017-12-02,negative,3951
other,2017-12-02,negative,3952
other,2017-12-02,negative,3953
ryanair,2017-12-02,negative,3954
other,2017-11-07,negative,3955
